the wasp, winsome avenger	evasive
the watcher in the water	tokens
the weatherseed treaty	tokens
the weaver king	evasive,reanimation
the wedding of river song	removal,draw,cantrip
the whiteboarder	anthem
the whizzer, classic speedster	haste
the wise mothman	evasive
the wizardly barge	anthem
the wondrous wasp	evasive
the zephyr maze	anthem
theft of dreams	draw,cantrip
their name is death	sweeper
their number is legion	removal,tokens
thelon of havenwood	
thelonite hermit	anthem,tokens
themberchaud	evasive
then, dreadmaws ate everyone	tokens
thendar, the overminer	evasive
theorist's proxy	
theorix charm	counterspell,draw,cantrip,combat_pump
theorix metamage	evasive
there	removal
there and back again	tokens
there is no refuge	tokens
thermal blast	removal
thermal glider	evasive
thermo-alchemist	
thermokarst	removal
they went this way	ramp,land_fetch
thick-skinned goblin	
thicket crasher	evasive
thief of blood	evasive
thief of sanity	evasive
thief's knife	anthem,tokens,equipment
thieves' auction	sweeper
thieves' fortune	draw,cantrip
thieves' guild enforcer	
thieves' tools	equipment
thieving aven	evasive
thieving magpie	evasive
thieving skydiver	evasive
thieving sprite	evasive
thieving varmint	mana_dork,ramp
thijarian witness	
thing in the ice	
thing swing	removal
think twice	draw,cantrip
thinking cap	anthem,equipment
third little pig	
third path iconoclast	tokens
thirst for discovery	draw,cantrip
thirst for identity	draw,cantrip
thirst for knowledge	draw,cantrip
thirst for meaning	draw,cantrip
thirsting axe	anthem,equipment
thirsting bloodlord	anthem
thirsting roots	ramp,land_fetch
thirsting shade	
this town ain't big enough	removal
thistledown liege	anthem
thomil, the destroyer	tokens
thopter assembly	tokens,evasive
thopter engineer	tokens
thopter fabricator	tokens
thopter foundry	tokens
thopter mechanic	tokens
thopter pie network	tokens
thopter shop	tokens
thopter spy network	tokens
thopter squadron	tokens,evasive
thor odinson	evasive
thor, asgard's avenger	evasive
thor, god of thunder	evasive
thor, guardian of midgard	evasive
thorin oakenshield	evasive
thorin's last stand	removal,mass_pump
thorin, mountain-king	evasive
thorn lieutenant	tokens
thorn mammoth	evasive
thornado	removal
thornbite staff	equipment
thornbow archer	
thornfist striker	anthem
thornglint bridge	mana_dork,ramp
thornscape apprentice	
thornscape familiar	
thornvault forager	mana_dork,ramp
thornweald archer	
thornwind faeries	evasive
thought collapse	counterspell
thought courier	
thought devourer	evasive
thought dissector	sweeper
thought distortion	sweeper
thought eater	evasive
thought gorger	evasive
thought harvester	evasive
thought hemorrhage	removal,sweeper
thought monitor	evasive
thought nibbler	evasive
thought rattle	removal
thought scour	draw,cantrip
thought shucker	
thought vessel	mana_dork,ramp
thought-stalker warlock	evasive
thought-string analyst	
thoughtbind	counterspell
thoughtbound phantasm	
thoughtbound primoc	evasive
thoughtcast	draw,cantrip
thoughtcutter agent	
thoughtflare	draw,cantrip
thoughtpicker witch	
thoughtsteal sprites	evasive
thoughtweft charge	draw,cantrip,combat_pump
thoughtweft lieutenant	
thoughtweft's call	combat_pump
thousand moons crackshot	
thousand moons smithy	tokens
thousand winds	evasive
thousand-faced shadow	evasive
thraben charm	removal
thraben doomsayer	anthem,tokens
thraben exorcism	removal
thraben foulbloods	evasive
thraben gargoyle	
thraben heretic	
thraben inspector	
thraben militia	evasive
thraben standard bearer	tokens
thraben valiant	
thraben watcher	anthem,evasive
thragtusk	tokens
thrakkus the butcher	evasive
thran dynamo	mana_dork,ramp
thran foundry	sweeper
thran golem	evasive
thran power suit	equipment
thran weaponry	mass_pump
thranduil the strategist	tokens
thranduil's company	ramp
thranduil's decree	removal,counterspell
thranduil, sindarin liege	anthem,tokens
thrash	removal
thrash of raptors	evasive
thrashing frontliner	evasive
thrashing wumpus	sweeper
thrasios, triton hero	
thrasta, tempest's roar	evasive,haste
thraximundar	haste
thraxodemon	
threadbind clique	evasive
threat	tokens
three blind mice	tokens
three steps ahead	counterspell,draw,cantrip
three tree battalion	draw,cantrip
three tree mascot	
three tree rootweaver	mana_dork,ramp
three tree scribe	
three visits	ramp,land_fetch
threefold thunderhulk	tokens
threnody singer	evasive
thrill of possibility	draw,cantrip
thrill of the hunt	combat_pump
thrill-kill assassin	
thrilling discovery	draw,cantrip
thriving grubs	
thriving rats	
thriving skyclaw	evasive
thriving turtle	
throne of eldraine	mana_dork,ramp
throne of empires	tokens
throne warden	
throttle	combat_pump
through the forest gate	draw,cantrip
throw from the saddle	removal,combat_pump
throwing knife	anthem,equipment
thrull champion	anthem
thrull parasite	
thrull retainer	anthem
thrull surgeon	
thrumming hivepool	tokens
thrummingbird	evasive
thrun, breaker of silence	evasive
thryx, the sudden storm	evasive
thud	removal,burn
thunder brute	evasive
thunder dragon	evasive
thunder drake	evasive
thunder lasso	anthem,equipment
thunder magic	removal
thunder of hooves	sweeper
thunder salvo	removal
thunder spirit	evasive
thunder totem	mana_dork,ramp
thunder wall	evasive
thunderblade charge	removal,burn
thunderblust	evasive,haste
thunderbolt	removal
thunderbreak regent	evasive
thunderclap	removal
thunderclap drake	evasive
thunderclap wyvern	anthem,evasive
thundercloud elemental	evasive
thunderdrum soloist	
thunderfoot baloth	evasive
thunderhawk gunship	tokens
thunderhead squadron	evasive
thunderheads	tokens
thunderherd migration	ramp,land_fetch
thundering ceratok	evasive
thundering djinn	evasive
thundering giant	haste
thundering raiju	haste
thundering rebuke	removal
thundering spineback	anthem,tokens
thundering tanadon	evasive
thunderkin awakener	haste
thundermane dragon	evasive
thundermare	haste
thundermaw hellkite	evasive,haste
thunderous debut	sweeper,draw,cantrip
thunderous orator	
thunderous wrath	removal,burn
thunderscape apprentice	
thunderscape familiar	
thunderscape master	mass_pump
thundersong trumpeter	
thunderstaff	mass_pump
thundertrap trainer	
thurid, mare of destiny	anthem,evasive
thwart	counterspell
thwart the grave	reanimation
tiamat	evasive
tiamat's fanatics	haste
tiana, angelic mechanic	evasive
tiana, ship's caretaker	evasive
tibalt's rager	
tibalt's trickery	counterspell
tibalt, cosmic impostor	sweeper
tibalt, rakish instigator	tokens
tibalt, wicked tormentor	tokens
ticket tortoise	
ticket turbotubes	mana_dork,ramp
tidal influence	anthem
tidal visionary	
tidal warrior	
tidal wave	tokens
tide drifter	anthem
tide shaper	
tide skimmer	evasive
tidebinder mage	
tidecaller mentor	evasive
tidehollow sculler	
tidehollow strix	evasive
tideshaper mystic	
tidespout tyrant	evasive
tidings	draw,cantrip
tidy conclusion	removal
tiefling outcasts	anthem
tifa lockhart	evasive
tifa's limit break	combat_pump
tiger claws	anthem
tiger-dillo	
tiger-seal	
tiger-tribe hunter	evasive
tigereye cameo	mana_dork,ramp
tigra, feline fury	evasive
tiller engine	
tilonalli's crown	anthem
tilonalli's knight	
tilonalli's skinshifter	haste
tilonalli's summoner	tokens
timber paladin	evasive
timber protector	anthem
timber shredder	evasive
timber wolves	
timberland ancient	evasive
timberland guide	
timbermare	haste
timberpack wolf	
time beetle	evasive
time bomb	sweeper
time of heroes	anthem
time reaper	evasive,haste
time reversal	removal,sweeper,draw,cantrip
time sidewalk	removal
time spiral	removal,sweeper,draw,cantrip
time to reflect	removal
time wipe	removal,sweeper
timebender	
timeless dragon	evasive
timeless lotus	mana_dork,ramp
timeline culler	haste
timeline inquiry	draw,cantrip
timely hordemate	reanimation
timely interference	draw,cantrip,combat_pump
timely reinforcements	tokens
timestream navigator	
timetwister	sweeper,draw,cantrip
timid drake	evasive
timid shieldbearer	mass_pump
timin, youthful geist	evasive
timothar, baron of bats	tokens
tin street cadet	tokens
tin street dodger	haste
tin street gossip	mana_dork,ramp
tin street hooligan	
tin-wing chimera	evasive
tinder wall	
tine shrike	evasive
tinfoil helm	anthem,equipment
tinker's tote	tokens
tinybones, bauble burglar	
tinybones, the pickpocket	
tinybones, trinket thief	
tip the scales	mass_pump
tireless tribe	
titan forge	tokens
titan of industry	evasive
titan's presence	removal
titan's revenge	removal,burn
titan's strength	combat_pump
titania	ramp
titania's command	sweeper,ramp,land_fetch,tokens
titania, gaea incarnate	evasive,haste
titania, nature's force	tokens
titania, protector of argoth	tokens
titanic bulvox	evasive
titanic growth	combat_pump
titanoth rex	evasive
titans' vanguard	evasive
tithe	ramp,land_fetch
tithe drinker	
tithe taker	tokens
tivadar's crusade	sweeper
tivash, gloom summoner	tokens
tivit, seller of secrets	evasive
tl;dr	removal
tlincalli hunter	evasive
to arms!	draw,cantrip
toadstool admirer	
tobita, master of winds	
toby, beastie befriender	tokens
tocatli honor guard	
toddler's rage	anthem
toe-breaking helmet	anthem,equipment
together as one	removal,burn,draw,cantrip
toil	draw,cantrip
tok-tok, volcano born	
tokka & rahzar, terrible twos	evasive
tolabow, loch rascal	tokens
tolarian drake	evasive
tolarian emissary	evasive
tolarian entrancer	
tolarian geyser	removal,draw,cantrip
tolarian sentinel	evasive
tolarian winds	draw,cantrip
tolls of war	tokens
tolsimir wolfblood	anthem,tokens
tolsimir, friend to wolves	tokens
tolsimir, midnight's light	tokens
tomakul honor guard	
tomakul phoenix	evasive,haste
tomb blade	evasive
tomb fortress	reanimation
tomb hex	combat_pump
tomb of urami	tokens
tomb robber	evasive
tomb trawler	
tomb tyrant	anthem,reanimation
tombfire	sweeper
tombstalker	evasive
tombstone stairwell	tokens
tome blast	removal,burn
tome of gadwick	anthem,equipment
tome of the guildpact	mana_dork,ramp
tome raider	evasive
tome shredder	haste
tomik, distinguished advokist	evasive
tomik, izzet sparkmage	
tomik, orzhov lawmage	evasive
tomik, wielder of law	evasive
tomoya the revealer	
tonberry	
tonic peddler	
tony stark	
too greedily, too deep	sweeper,reanimation
toofer, keeper of the full grip	
took reaper	
toolcraft exemplar	
tooth and claw	tokens
tooth of ramos	mana_dork,ramp
topan freeblade	
topaz dragon	evasive
topiary lecturer	mana_dork,ramp
topiary panther	evasive
topple	removal
topple the statue	removal,draw,cantrip
topplegeist	evasive
toralf's disciple	haste
toralf's hammer	anthem,equipment
toralf, god of fury	evasive
torch breath	removal
torch courier	haste
torch drake	evasive
torch fiend	
torch gauntlet	anthem,equipment
torch the tower	removal
torch the witness	removal
torens, fist of the angels	tokens
torgal, a fine hound	mana_dork,ramp
tori d'avenant, fury rider	evasive
tormented angel	evasive
tormented hero	
tormented soul	
tormenting voice	draw,cantrip
tormentor's helm	anthem,equipment
tormentor's trident	anthem,equipment
tormod's crypt	sweeper
tormod's cryptkeeper	sweeper
tormod, the desecrator	tokens
torpid moloch	
torrent elemental	evasive
torrent of fire	removal,burn
torrent of lava	sweeper
torrent of souls	reanimation
torrent of stone	removal
torsten, founder of benalia	tokens
totentanz, swarm piper	tokens
toucan-puffin	evasive
touch and go	removal
touch of brilliance	draw,cantrip
touch of death	removal
touch of invisibility	draw,cantrip
touch of the void	removal,burn
tough cookie	
tourach's gate	mass_pump
tourach, dread cantor	
tovolar's huntmaster	tokens
tovolar's magehunter	
tovolar's packleader	tokens
tovolar, the midnight scourge	
towashi songshaper	
tower drake	evasive
tower gargoyle	evasive
tower geist	evasive
tower winder	
tower worker	mana_dork,ramp
towering viewpoint	
towering-wave mystic	
town gossipmonger	
town greeter	
town-razer tyrant	evasive
toxic abomination	
toxic deluge	mass_pump
toxic iguanar	
toxic scorpion	
toxic stench	removal,combat_pump
toxrill, the corrosive	tokens
toymaker	
track down	draw,cantrip
tracker's instincts	draw,cantrip
trackhand trainer	
trade caravan	
trade secrets	draw,cantrip
tradewind rider	evasive
trading post	tokens
tragda, the burner	evasive
tragedy feaster	evasive
tragic fall	combat_pump
tragic lesson	draw,cantrip
tragic poet	
tragic slip	combat_pump
tragic trajectory	combat_pump
trailblazer's boots	equipment
trailblazer's torch	equipment
trailblazing historian	haste
trailtracker scout	mana_dork,ramp
train of thought	draw,cantrip
train troops	tokens
trained arynx	
trained caracal	
trained condor	evasive
trained jackal	
trained pronghorn	
traitor's clutch	combat_pump
traitor's roar	removal
traitorous greed	ramp,ritual
trance kuja, fate defied	
tranquil domain	sweeper
tranquil grove	sweeper
tranquil path	sweeper,draw,cantrip
tranquility	sweeper
transcendent dragon	evasive
transcendent envoy	evasive
transcendent message	draw,cantrip
transdimensional bovine	mana_dork,ramp,evasive
transforming flourish	removal
transgress the mind	removal
transluminant	
transmogrant altar	mana_dork,ramp,tokens
transmogrant's crown	anthem,equipment
transmogrify	removal
transmogrifying licid	anthem
transmogrifying wand	tokens
transmute artifact	removal
transpose	draw,cantrip,tokens
trap essence	counterspell
trapeze artist	evasive
traproot kami	
traumatic critique	removal,burn,draw,cantrip
traumatic visions	counterspell
travel the overworld	draw,cantrip
travel through caradhras	removal
traveling botanist	
traveling minister	
traveling philosopher	
traverse eternity	draw,cantrip
traverse the outlands	ramp,land_fetch
traverse the ulvenwald	ramp,land_fetch
trawler drake	evasive
traxos, academy guardian	evasive
traxos, scourge eternal	evasive
traxos, scourge of kroog	evasive
treacherous greed	draw,cantrip
treacherous pit-dweller	
treacherous trapezist	evasive
treacherous vampire	evasive
treasure cruise	draw,cantrip
treasure dredger	
treasure hunt	sweeper
treasure vault	mana_dork,ramp
treasured find	removal
tree monkey	
tree of tales	mana_dork,ramp
treebeard, gracious host	evasive
treefolk harbinger	
treefolk umbra	anthem
treetop ambusher	
treetop bracers	anthem
treetop freedom fighters	tokens,haste
treetop scout	
treetop sentinel	evasive
treetop warden	
trelasarra, moon dancer	
tremor	sweeper
trench gorger	evasive
trenzalore clocktower	sweeper
trepanation blade	equipment
tresserhorn skyknight	evasive
tresserhorn's lord, returned	evasive
treva's charm	removal,draw,cantrip
treva, the renewer	evasive
tri-sentinel, act of vengeance	evasive
trial and error	removal,burn
trial of agony	removal
trial of strength	tokens
triarch praetorian	evasive
tribal flames	removal,burn
tribal forcemage	
tribal golem	evasive
tribal unity	combat_pump
tribune of rot	tokens
tributary vaulter	evasive
tribute to horobi	tokens
tribute to urborg	combat_pump
triceraton commander	tokens,evasive
trick shot	removal
trickbind	counterspell
trickery charm	draw,cantrip
tricks of the trade	anthem
trickster mage	
trickster's talisman	anthem,equipment
